DIRECTORIO;SECUENCIA_P;SECUENCIA_ENCUESTA;P3053;P3095;P3096;P3097;P3098;P3054;P3055;P469;CLASE_TE;COD_DEPTO;AREA;F_EXP
6003810;2;1;3;;;1;;;;;1;54;54;44.236100534097000
6003811;1;1;1;2;;;;1;1;1;1;54;54;51.554806921231600
6003815;1;2;1;2;;;;1;4;1;1;54;54;54.803036932383500
6003820;1;2;3;;;1;;;;;1;54;54;47.727183337534300
6003821;1;3;5;;;;;1;1;1;1;54;54;34.537241929280600
6003822;1;2;1;1;;;;1;3;1;1;54;54;51.189959234075500
6003825;1;1;4;;;;1;;;;1;54;54;40.316658550486700
6003825;1;6;4;;;;1;;;;1;54;54;40.316658550486700
6003829;1;1;1;1;;;;1;1;1;1;54;54;47.727183337534300
6003832;1;4;1;2;;;;1;3;1;1;54;54;34.815536530146700
6003834;1;1;3;;;1;;;;;1;54;54;29.616393478084900
6003835;1;2;3;;;1;;;;;1;54;54;47.066890592889400
6003837;1;1;4;;;;1;;;;1;54;54;31.497903889327500
6003848;1;2;1;2;;;;1;4;1;1;54;54;42.297536784421500
6003854;1;1;1;1;;;;1;1;1;1;54;54;62.633984823315900
6003854;1;2;1;2;;;;1;4;2;1;54;54;62.633984823315900
6003858;1;2;4;;;;2;1;;1;1;54;54;86.941111668099100
6003860;1;4;3;;;1;;;;;1;54;54;45.760312680962600
6003863;1;1;1;1;;;;1;1;1;1;54;54;73.673553211378800
6003874;1;2;1;2;;;;1;1;2;1;54;54;46.406597848244500
6003875;1;1;2;;1;;;1;3;1;1;54;54;48.403752829799300
6003887;1;1;1;1;;;;1;4;1;1;54;54;29.256909445228000
6003889;1;1;1;1;;;;1;1;1;1;54;54;50.544250977960400
6003889;1;3;5;;;;;1;1;1;1;54;54;50.544250977960400
6003890;1;2;1;1;;;;1;4;1;1;54;54;23.712008858534800
6003891;1;2;1;1;;;;1;1;1;1;54;54;33.753456309031600
6003897;1;2;4;;;;2;1;;1;1;54;54;30.784578931586500
6003900;1;1;3;;;1;;;;;1;54;54;36.471952916328600
6003906;1;2;1;1;;;;1;1;2;1;54;54;45.821563834508400
6003909;1;1;2;;2;;;1;3;1;1;54;54;51.431796514371200
6003910;1;1;6;;;;;;;;1;54;54;32.791305337354000
6003910;1;2;1;1;;;;1;1;1;1;54;54;32.791305337354000
6003912;1;1;6;;;;;;;;1;54;54;43.125704093601800
6003913;1;1;1;1;;;;1;3;1;1;54;54;36.085080210336400
6003914;1;1;1;1;;;;1;3;1;1;54;54;49.557651939676800
6003920;1;2;4;;;;1;;;;1;54;54;43.125704093601800
6003921;1;1;3;;;1;;;;;1;54;54;38.779197560994800
6003922;1;1;1;2;;;;1;4;2;1;54;54;32.362891852505600
6003936;1;2;3;;;1;;;;;1;54;54;53.221771447084900
6003943;1;2;1;1;;;;1;3;1;1;54;54;81.195458945561100
6003947;1;1;6;;;;;;;;1;54;54;83.402168390248300
6003956;1;2;4;;;;1;;;;1;54;54;42.010324828456700
6003958;1;2;1;2;;;;1;3;1;1;54;54;37.937573831315000
6003965;1;1;1;2;;;;1;3;2;1;54;54;47.727183337534300
6003973;1;1;4;;;;1;;;;1;54;54;45.298865985253600
6003975;1;1;1;1;;;;1;1;1;1;54;54;45.281290804259900
6003981;1;1;1;2;;;;1;3;1;1;54;54;49.882005957404100
6003982;1;3;1;2;;;;1;4;1;1;54;54;39.490471997647100
6003986;1;1;4;;;;1;;;;1;54;54;46.406597848244500
6003997;1;1;1;1;;;;1;1;2;1;54;54;29.274281755580100
6003998;1;1;3;;;1;;;;;1;54;54;29.995140912578600
6003999;1;2;3;;;1;;;;;1;54;54;39.731624536750600
6004009;1;1;4;;;;2;1;;1;1;54;54;105.419892818600000
6004012;1;1;4;;;;1;;;;1;54;54;31.642032695507100
6004018;1;1;3;;;1;;;;;1;54;54;47.832618563400900
6004020;1;1;3;;;1;;;;;1;54;54;32.362891852505600
6004021;1;1;1;1;;;;1;3;1;1;54;54;30.659399241694000
6004022;1;1;3;;;2;;;;;1;54;54;55.936794893174100
6004034;1;2;1;2;;;;1;1;2;1;54;54;45.161271089863500
6004035;1;3;1;2;;;;1;1;1;1;54;54;34.703928308693000
6004063;1;1;2;;4;;;1;3;1;1;66;66;35.127229985721300
6004070;1;1;3;;;1;;;;;1;66;66;34.607999745827100
6004072;1;1;3;;;2;;;;;1;66;66;36.592865288643000
6004074;1;1;5;;;;;1;3;1;1;66;66;37.749351249365500
6004084;1;1;1;2;;;;1;1;2;1;66;66;31.471704332958300
6004086;1;2;5;;;;;1;1;1;1;66;66;42.419748632007400
6004102;1;1;1;1;;;;1;3;1;1;66;66;35.706177396932700
6004103;1;1;2;;4;;;1;3;1;1;66;66;24.037182665421000
6004121;1;1;4;;;;2;1;;1;1;66;66;33.250344219997900
6004128;1;1;4;;;;1;;;;1;66;66;35.557843915230200
6004143;1;1;1;1;;;;1;3;1;1;66;66;36.605486810136900
6004145;1;1;1;1;;;;1;4;1;1;66;66;35.557843915230200
6004146;1;1;1;1;;;;1;1;1;1;66;66;42.112216274102200
6004150;1;1;3;;;1;;;;;1;66;66;28.909508363225000
6004162;1;1;1;1;;;;1;3;1;1;66;66;33.796190752657000
6004177;1;1;2;;1;;;1;3;1;1;66;66;40.679004870914800
6004177;1;2;6;;;;;;;;1;66;66;40.679004870914800
6004178;1;2;5;;;;;1;3;1;1;66;66;45.166845952933900
6004178;1;5;5;;;;;1;1;1;1;66;66;45.166845952933900
6004180;1;2;2;;1;;;1;1;1;1;66;66;38.173761258218200
6004187;1;1;1;1;;;;1;1;1;1;66;66;30.245134721090400
6004189;1;5;3;;;1;;;;;1;66;66;40.618636610398000
6004190;1;1;1;1;;;;1;1;2;1;66;66;31.471704332958300
6004198;1;2;4;;;;1;;;;1;66;66;40.679004870914800
6004201;1;1;4;;;;2;1;;1;1;66;66;20.099383913806000
6004205;1;1;5;;;;;1;1;1;1;66;66;25.043593482023600
6004222;1;2;1;2;;;;1;1;2;1;66;66;34.014078452244000
6004222;1;3;3;;;1;;;;;1;66;66;34.014078452244000
6004223;1;1;3;;;1;;;;;1;68;68;83.123743351324600
6004224;1;1;4;;;;1;;;;1;68;68;50.310214975713200
6004226;1;1;1;2;;;;1;4;1;1;68;68;35.630096536015000
6004226;1;3;4;;;;1;;;;1;68;68;35.630096536015000
6004228;1;1;4;;;;2;1;;1;1;68;68;70.231169766298800
6004230;1;1;5;;;;;1;1;1;1;68;68;74.856965117994800
6004231;1;2;5;;;;;1;1;1;1;68;68;61.341489266997200
6004234;1;2;1;2;;;;1;4;1;1;68;68;39.397987217643800
6004234;2;1;2;;1;;;1;3;1;1;68;68;39.397987217643800
6004239;1;1;4;;;;1;;;;1;68;68;63.813603060644000
6004240;1;1;1;2;;;;1;1;1;1;68;68;70.305010525728300
6004240;2;1;3;;;2;;;;;1;68;68;70.305010525728300
6004242;1;2;4;;;;1;;;;1;68;68;55.147710358437900
6004245;1;1;3;;;2;;;;;1;68;68;73.660452616903800
6004246;1;1;3;;;1;;;;;1;68;68;52.338235089277200
6004247;1;1;2;;2;;;1;1;1;1;68;68;55.147710358437900
6004253;1;1;1;2;;;;1;4;1;1;68;68;67.234878543819600
6004254;1;1;1;2;;;;1;4;1;1;68;68;46.937718964317300
6004255;1;2;1;2;;;;1;4;1;1;68;68;63.202788560739000
6004255;1;3;5;;;;;1;1;1;1;68;68;63.202788560739000
6004256;1;6;5;;;;;1;1;1;1;68;68;77.115363597181900
6004257;1;2;2;;1;;;1;3;1;1;68;68;68.040283943463600
6004261;1;1;1;1;;;;1;1;2;1;68;68;35.688803739930200
6004268;1;1;3;;;1;;;;;1;68;68;61.380587433912300
6004274;1;2;3;;;1;;;;;1;68;68;74.856965117994800
6004277;1;1;1;1;;;;1;1;1;1;68;68;23.944908169241200
6004277;1;2;2;;2;;;1;3;1;1;68;68;23.944908169241200
6004277;1;3;1;2;;;;1;4;1;1;68;68;23.944908169241200
6004277;1;4;1;2;;;;1;4;1;1;68;68;23.944908169241200
6004277;1;11;1;2;;;;1;1;1;1;68;68;23.944908169241200
6004278;1;1;1;1;;;;1;1;1;1;68;68;58.031027258628200
6004278;1;2;1;1;;;;1;1;1;1;68;68;58.031027258628200
6004280;1;1;4;;;;1;;;;1;68;68;58.031027258628200
6004281;1;1;4;;;;2;1;;1;1;68;68;57.628087361648200
6004281;1;3;3;;;1;;;;;1;68;68;57.628087361648200
6004282;1;1;2;;1;;;1;3;1;1;68;68;42.783585999607700
6004286;1;2;1;1;;;;1;1;1;1;68;68;40.278899266503300
6004289;1;2;4;;;;1;;;;1;68;68;40.278899266503300
6004295;1;2;5;;;;;1;1;1;1;68;68;48.669909566841400
6004296;1;2;2;;1;;;1;3;2;1;68;68;57.557990470863200
6004298;1;2;2;;1;;;1;3;1;1;68;68;48.528464634216300
6004304;1;1;1;2;;;;1;1;2;1;68;68;35.688803739930200
6004306;1;1;4;;;;1;;;;1;68;68;45.040217855792000
6004307;1;1;2;;2;;;1;3;2;1;68;68;50.400790698651500
6004308;1;6;1;2;;;;1;3;1;1;68;68;29.048934421240400
6004313;1;6;1;2;;;;1;3;1;1;68;68;31.701225262374000
6004314;1;2;1;2;;;;1;4;1;1;68;68;67.599435948683400
6004315;1;2;2;;1;;;1;1;1;1;68;68;46.670471431045000
6004315;1;3;3;;;1;;;;;1;68;68;46.670471431045000
6004316;1;1;2;;1;;;1;5;1;1;68;68;51.085036720796300
6004320;1;1;5;;;;;1;4;1;1;68;68;54.798605529574500
6004320;1;2;1;1;;;;1;4;1;1;68;68;54.798605529574500
6004322;1;2;1;2;;;;1;4;2;1;68;68;67.599435948683400
6004323;1;1;2;;1;;;1;3;1;1;68;68;64.249875773399300
6004323;1;2;2;;1;;;1;1;1;1;68;68;64.249875773399300
6004324;1;1;3;;;1;;;;;1;68;68;57.550362223205100
6004327;1;1;1;2;;;;1;3;2;1;68;68;51.902331295895200
6004329;1;1;1;1;;;;1;3;2;1;68;68;46.826795866644500
6004334;1;2;1;2;;;;1;3;2;1;68;68;70.458903344953300
6004336;1;2;4;;;;1;;;;1;68;68;64.880625997377000
6004336;1;3;3;;;1;;;;;1;68;68;64.880625997377000
6004340;1;1;6;;;;;;;;1;68;68;74.523830141767400
6004342;1;1;3;;;1;;;;;1;68;68;87.904543145511600
6004348;1;1;4;;;;2;1;;1;1;68;68;46.463662477077800
6004348;1;2;4;;;;2;1;;1;1;68;68;46.463662477077800
6004351;1;2;1;2;;;;1;3;1;1;68;68;70.580877247302100
6004357;1;1;1;2;;;;1;4;2;1;68;68;47.269476231088000
6004371;1;1;1;1;;;;1;1;2;1;68;68;57.301840896044300
6004373;1;2;3;;;1;;;;;1;70;70;7.836566442448440
6004375;1;2;1;2;;;;1;4;2;1;70;70;8.196427575970470
6004377;1;1;2;;3;;;1;1;1;1;70;70;11.240313053667500
6004378;1;1;1;2;;;;1;1;1;1;70;70;12.049966914650900
6004379;1;2;1;2;;;;1;4;2;1;70;70;8.731284310298080
6004381;1;3;1;1;;;;1;1;1;1;70;70;7.724605798683830
6004382;1;1;3;;;1;;;;;1;70;70;7.837617959383680
6004383;1;1;5;;;;;1;1;1;1;70;70;4.417519507733650
6004384;1;1;1;1;;;;1;1;1;1;70;70;9.896478671641580
6004385;1;1;1;1;;;;1;4;2;1;70;70;9.301603718827250
6004386;1;1;3;;;1;;;;;1;70;70;12.271716647708400
6004389;1;1;4;;;;1;;;;1;70;70;12.271716647708400
6004391;1;1;3;;;1;;;;;1;70;70;12.271716647708400
6004393;1;1;5;;;;;1;1;1;1;70;70;8.634806498371830
6004398;1;1;4;;;;1;;;;1;70;70;11.242163334842200
6004401;1;1;1;1;;;;1;1;1;1;70;70;12.707200611221000
6004403;1;4;2;;1;;;1;4;1;1;70;70;5.802804969955210
6004405;1;1;1;1;;;;1;1;1;1;70;70;8.634806498371830
6004407;1;1;3;;;1;;;;;1;70;70;14.193891633775000
6004408;1;1;4;;;;2;1;;1;1;70;70;9.773425496113910
6004409;1;1;7;;;;;1;3;2;1;70;70;6.685488961932360
6004409;1;3;2;;2;;;1;3;1;1;70;70;6.685488961932360
6004412;1;2;1;1;;;;1;4;2;1;70;70;8.182795025306850
6004413;1;1;3;;;1;;;;;1;70;70;6.581065183515470
6004415;1;3;3;;;1;;;;;1;70;70;6.814405098995800
6004417;1;1;3;;;1;;;;;1;70;70;9.646780784750410
6004419;1;1;1;2;;;;1;4;2;1;70;70;11.246483968004200
6004420;1;4;4;;;;1;;;;1;70;70;4.417519507733650
6004421;1;2;3;;;1;;;;;1;70;70;10.556981484438400
6004423;1;1;6;;;;;;;;1;70;70;11.248334249179000
6004423;1;2;3;;;1;;;;;1;70;70;11.248334249179000
6004424;1;2;6;;;;;;;;1;70;70;6.026404984187480
6004425;1;1;1;1;;;;1;2;1;1;70;70;12.362023545297900
6004426;1;1;3;;;1;;;;;1;70;70;9.781446691625410
6004426;1;2;2;;2;;;1;3;1;1;70;70;9.781446691625410
6004434;1;2;3;;;1;;;;;1;70;70;4.910988900215610
6004435;1;2;3;;;1;;;;;1;70;70;9.524035562023750
6004435;1;3;3;;;1;;;;;1;70;70;9.524035562023750
6004435;1;4;3;;;1;;;;;1;70;70;9.524035562023750
6004436;1;1;3;;;1;;;;;1;70;70;11.240313053667500
6004441;1;1;1;2;;;;1;4;2;1;70;70;4.792680964751450
6004444;1;1;4;;;;1;;;;1;70;70;12.271716647708400
6004445;1;1;1;2;;;;1;4;2;1;70;70;11.361515948020400
6004445;1;2;1;2;;;;1;4;1;1;70;70;11.361515948020400
6004446;1;1;3;;;1;;;;;1;70;70;12.497541100453400
6004447;1;1;7;;;;;1;4;2;1;70;70;8.634806498371830
6004449;1;6;5;;;;;1;1;1;1;70;70;7.187552867677120
6004451;1;1;1;1;;;;1;4;1;1;70;70;9.211127283096250
6004452;1;1;5;;;;;1;4;1;1;70;70;9.778001198035910
6004454;1;2;5;;;;;1;1;1;1;70;70;6.713005669643250
6004455;1;1;4;;;;1;;;;1;70;70;7.405233573956260
6004455;1;2;1;2;;;;1;4;1;1;70;70;7.405233573956260
6004455;1;3;4;;;;1;;;;1;70;70;7.405233573956260
6004456;1;1;1;2;;;;1;3;1;1;70;70;13.283690934087000
6004458;1;1;5;;;;;1;1;1;1;70;70;10.220877130962000
6004458;1;2;1;2;;;;1;3;1;1;70;70;10.220877130962000
6004465;1;1;1;2;;;;1;1;1;1;70;70;10.788294741381200
6004466;1;1;1;2;;;;1;3;1;1;70;70;11.816803376533400
6004467;1;1;3;;;1;;;;;1;70;70;10.559883282548500
6004467;1;2;5;;;;;1;1;1;1;70;70;10.559883282548500
6004467;1;3;5;;;;;1;1;1;1;70;70;10.559883282548500
6004468;1;2;1;2;;;;1;4;2;1;70;70;7.595689661620390
6004468;1;4;6;;;;;;;;1;70;70;7.595689661620390
6004472;1;1;7;;;;;1;4;2;1;70;70;8.634806498371830
6004476;1;4;5;;;;;1;3;1;1;70;70;7.948579970254060
6004477;1;3;3;;;1;;;;;1;70;70;6.257718241130260
6004480;1;1;3;;;1;;;;;1;70;70;5.456085575658300
6004481;1;2;1;1;;;;1;2;1;1;70;70;4.891009057852430
6004481;1;5;3;;;1;;;;;1;70;70;4.891009057852430
6004482;1;1;1;1;;;;1;1;1;1;70;70;10.556981484438400
6004488;1;2;1;2;;;;1;1;2;1;70;70;6.938455965050290
6004489;1;1;5;;;;;1;1;2;1;70;70;12.707200611221000
6004490;1;1;1;1;;;;1;3;1;1;70;70;12.136881202691800
6004491;1;1;1;1;;;;1;3;1;1;70;70;8.634806498371830
6004492;1;1;1;2;;;;1;3;2;1;70;70;4.417519507733650
6004494;1;2;6;;;;;;;;1;70;70;12.713371525557800
6004500;1;2;6;;;;;;;;1;70;70;10.228879067886200
6004500;1;3;3;;;1;;;;;1;70;70;10.228879067886200
6004500;1;7;3;;;1;;;;;1;70;70;10.228879067886200
6004500;1;9;6;;;;;;;;1;70;70;10.228879067886200
6004502;1;1;1;2;;;;1;1;1;1;70;70;22.959295012243500
6004503;1;2;1;2;;;;1;1;1;1;70;70;19.293561569500800
6004506;1;2;5;;;;;1;1;1;1;70;70;21.327645461603000
6004507;1;1;1;1;;;;1;1;1;1;70;70;15.449211597367600
6004510;1;1;3;;;1;;;;;1;70;70;10.325668227495600
6004511;1;1;2;;1;;;1;4;1;1;70;70;8.058316175505930
6004513;1;1;5;;;;;1;1;2;1;70;70;11.242163334842200
6004515;1;1;3;;;1;;;;;1;70;70;8.634806498371830
6004515;1;2;1;2;;;;1;1;2;1;70;70;8.634806498371830
6004516;1;1;5;;;;;1;1;2;1;70;70;12.707200611221000
6004519;1;1;3;;;1;;;;;1;70;70;10.349915818979800
6004520;1;1;3;;;1;;;;;1;70;70;8.078925243967080
6004521;1;1;2;;1;;;1;3;1;1;70;70;12.130710288355000
6004523;1;1;1;1;;;;1;4;1;1;70;70;4.417519507733650
6004524;1;2;1;1;;;;1;1;1;1;70;70;12.707200611221000
6004526;1;1;3;;;1;;;;;1;70;70;6.373999518056850
6004527;1;1;1;1;;;;1;2;1;1;70;70;10.208535302288500
6004534;1;1;3;;;1;;;;;1;70;70;11.240313053667500
6004537;1;1;2;;1;;;1;3;1;1;88;88;4.568498570269960
6004545;1;1;5;;;;;1;3;1;1;88;88;5.317194044405520
6004547;1;3;1;2;;;;1;3;2;1;88;88;2.543362342315010
6004550;1;2;5;;;;;1;2;1;1;88;88;4.568498570269960
6004552;1;1;6;;;;;;;;1;88;88;5.922731056491890
6004555;1;2;2;;1;;;1;3;1;1;88;88;4.274863437777010
6004558;1;4;3;;;1;;;;;1;88;88;5.957435110071090
6004569;1;1;1;2;;;;1;4;1;1;88;88;4.676111047949070
6004576;1;2;1;2;;;;1;4;2;1;88;88;6.344249913064160
6004578;1;1;6;;;;;;;;1;88;88;4.227231162301370
6004579;1;1;3;;;1;;;;;1;88;88;5.131430200419090
6004584;1;4;3;;;1;;;;;1;88;88;3.942378987909290
6004585;1;1;4;;;;1;;;;1;88;88;3.669585236518050
6004586;1;2;5;;;;;1;1;1;1;88;88;4.227231162301370
6004587;1;1;1;1;;;;1;1;1;1;88;88;5.951174272924790
6004590;1;1;2;;2;;;1;3;1;1;88;88;4.568498570269960
6004600;1;2;5;;;;;1;3;1;1;88;88;4.520866294794330
6004602;1;1;3;;;1;;;;;1;88;88;6.290467874493220
6004602;1;2;3;;;1;;;;;1;88;88;6.290467874493220
6004605;1;1;1;2;;;;1;4;2;1;88;88;6.030343534171000
6004609;1;3;3;;;1;;;;;1;88;88;2.543362342315010
6004609;1;5;2;;1;;;1;3;1;1;88;88;2.543362342315010
6004614;1;1;3;;;1;;;;;1;88;88;5.705171415907470
6004615;1;1;1;2;;;;1;4;1;1;88;88;5.625015601855850
6004615;2;1;3;;;1;;;;;1;88;88;5.625015601855850
6004617;1;1;2;;1;;;1;3;1;1;88;88;4.227231162301370
6004618;1;1;4;;;;2;1;;1;1;88;88;5.302520134036750
6004619;1;3;2;;1;;;1;3;1;1;88;88;2.543362342315010
6004620;1;1;5;;;;;1;3;1;1;88;88;5.283652559335200
6004622;1;2;2;;1;;;1;3;1;1;88;88;5.236020283859550
6004625;1;1;3;;;1;;;;;1;88;88;2.765386198400330
6004635;1;1;5;;;;;1;1;1;1;88;88;5.131430200419090
6004640;1;1;6;;;;;;;;1;88;88;2.872998676079440
6004641;1;1;1;1;;;;1;1;1;1;88;88;6.030343534171000
6004646;1;1;1;2;;;;1;1;1;1;88;88;4.676111047949070
6004647;1;1;1;1;;;;1;4;1;1;88;88;4.568498570269960
6004648;1;1;1;2;;;;1;4;1;1;88;88;4.568498570269960
6004649;1;1;4;;;;2;1;;1;1;88;88;6.650602857163370
6004657;1;6;3;;;1;;;;;1;88;88;2.543362342315010
6004659;1;1;5;;;;;99;1;1;1;88;88;6.338082442331210
6004668;1;2;2;;1;;;1;3;1;1;88;88;4.568498570269960
6004670;1;1;2;;1;;;1;3;1;1;88;88;2.833289720276160
6004671;1;1;2;;1;;;1;3;1;1;88;88;4.901272523864680
6004685;1;2;5;;;;;1;1;1;1;88;88;4.227231162301370
6004687;1;1;2;;1;;;1;1;1;1;88;88;4.227231162301370
6004688;1;1;2;;1;;;1;3;1;1;88;88;6.030343534171000
6004689;1;2;2;;2;;;1;3;1;1;88;88;5.283652559335200
6004691;1;1;2;;1;;;2;3;1;1;88;88;4.568498570269960
6004692;1;1;5;;;;;1;1;1;1;88;88;2.543362342315010
6004692;1;2;2;;1;;;1;1;1;1;88;88;2.543362342315010
6004704;1;1;3;;;1;;;;;1;88;88;5.283652559335200
6004706;1;2;4;;;;1;;;;1;88;88;7.826072199337420
6004711;1;1;3;;;1;;;;;1;88;88;4.221081399206060
6004712;1;3;1;1;;;;1;4;1;1;88;88;5.023817722739980
6004713;1;1;3;;;1;;;;;1;88;88;3.541131377737210
6004714;1;1;5;;;;;1;1;1;1;88;88;5.616426512929910
6004715;1;1;3;;;1;;;;;1;88;88;4.628478772473440
6004720;1;1;3;;;1;;;;;1;88;88;4.541137541194530
6004721;1;1;5;;;;;1;1;1;1;88;88;4.520866294794330
6005420;1;1;1;2;;;;1;1;1;1;19;;53.498318673845800
6005422;1;1;3;;;1;;;;;1;19;;65.817639640270900
6005423;1;2;4;;;;2;1;;1;1;19;;61.509283135465700
6005428;1;1;1;2;;;;1;4;2;1;19;;34.026659900923600
6005429;1;3;5;;;;;1;1;1;1;19;;31.696878041489500
6005432;1;3;2;;1;;;1;3;1;1;19;;31.696878041489500
6005434;1;1;7;;;;;1;4;2;1;19;;92.146140180165800
6005437;1;1;1;2;;;;1;1;1;2;19;;137.951009673318000
6005441;1;1;5;;;;;1;1;1;2;19;;137.951009673318000
6005443;1;1;4;;;;2;1;;1;1;19;;61.509283135465700
6005443;1;2;6;;;;;;;;1;19;;61.509283135465700
6005448;1;1;1;2;;;;1;3;2;1;19;;65.647640502871900
6005449;1;1;3;;;1;;;;;1;19;;126.787512165958000
6005457;1;1;6;;;;;;;;2;19;;522.389513688560000
6005465;1;1;1;2;;;;1;1;1;2;19;;287.836718426597000
6005467;1;1;5;;;;;1;1;2;2;19;;253.594949526020000
6005472;1;1;2;;1;;;1;3;1;2;19;;522.389513688560000
6005475;1;1;7;;;;;1;1;2;2;19;;287.836718426597000
6005475;1;2;7;;;;;1;4;2;2;19;;287.836718426597000
6005476;1;1;7;;;;;1;3;2;2;19;;551.804038693272000
6005476;1;2;1;2;;;;1;4;2;2;19;;551.804038693272000
6005477;1;1;7;;;;;1;3;2;2;19;;188.735312843645000
6005479;1;1;7;;;;;1;1;2;2;19;;179.232145722250000
6005481;1;2;2;;1;;;1;3;1;2;19;;469.708198927349000
6005482;1;1;7;;;;;4;3;2;2;19;;236.273862444865000
6005482;1;3;7;;;;;1;3;2;2;19;;236.273862444865000
6005483;1;1;2;;2;;;1;1;1;2;19;;427.650727789583000
6005483;1;2;2;;1;;;1;1;1;2;19;;427.650727789583000
6005484;1;2;2;;1;;;1;4;1;2;19;;351.045128310280000
6005486;1;1;1;1;;;;1;3;1;2;19;;471.950994602883000
6005486;1;2;2;;1;;;1;3;1;2;19;;471.950994602883000
6005489;1;1;1;1;;;;1;4;1;2;19;;320.982591319811000
6005490;1;1;1;1;;;;1;1;1;2;19;;137.951009673318000
6005491;1;1;7;;;;;1;2;2;2;19;;137.951009673318000
6005491;1;2;1;2;;;;1;4;1;2;19;;137.951009673318000
6005497;1;2;7;;;;;1;1;2;2;19;;551.804038693272000
6005504;1;3;7;;;;;1;4;2;2;19;;528.992711325498000
6005505;1;1;7;;;;;1;1;2;2;19;;551.804038693272000
6005507;1;1;7;;;;;2;1;2;2;19;;179.232145722250000
6005514;1;1;1;2;;;;1;1;1;2;19;;137.951009673318000
6005521;1;1;7;;;;;1;1;1;2;19;;179.232145722250000
6005537;1;1;5;;;;;1;1;1;1;19;;31.696878041489500
6005537;1;2;7;;;;;1;1;1;1;19;;31.696878041489500
6005538;1;1;7;;;;;1;3;1;1;19;;82.766756771673100
6005538;1;2;1;2;;;;1;3;1;1;19;;82.766756771673100
6005539;1;1;5;;;;;1;1;2;1;19;;31.696878041489500
6005539;1;2;1;2;;;;1;4;1;1;19;;31.696878041489500
6005540;1;2;1;2;;;;1;1;2;1;19;;75.197023048763500
6005545;1;1;2;;1;;;1;3;1;1;19;;163.355961989880000
6005551;1;1;1;2;;;;1;3;2;1;19;;324.436156547262000
6005552;1;1;7;;;;;1;1;1;2;19;;249.671164485283000
6005565;1;1;1;1;;;;1;1;2;2;19;;232.532319308522000
6005573;1;1;7;;;;;1;1;2;2;19;;137.951009673318000
6005573;1;3;7;;;;;1;4;2;2;19;;137.951009673318000
6005575;1;1;7;;;;;1;4;1;2;19;;137.951009673318000
6005575;1;2;7;;;;;1;4;1;2;19;;137.951009673318000
6005580;1;1;7;;;;;1;1;1;2;19;;137.951009673318000
6005583;1;1;7;;;;;1;1;1;2;19;;137.951009673318000
6005586;1;2;1;1;;;;1;1;1;2;19;;137.951009673318000
6005588;1;2;1;2;;;;1;1;1;2;19;;351.045128310280000
6005593;1;1;7;;;;;1;4;2;2;19;;265.340912322947000
6005593;1;2;1;2;;;;1;4;2;2;19;;265.340912322947000
6005595;1;1;7;;;;;1;5;2;2;20;;197.640309798815000
6005596;1;1;7;;;;;1;5;2;2;20;;244.993333545216000
6005596;1;2;1;2;;;;1;5;2;2;20;;244.993333545216000
6005598;1;2;1;2;;;;1;5;2;2;20;;188.264276177536000
6005600;1;1;1;2;;;;1;5;1;2;20;;182.522985601303000
6005600;1;2;3;;;1;;;;;2;20;;182.522985601303000
6005603;1;1;5;;;;;1;1;1;1;20;;110.966936626139000
6005603;1;2;3;;;1;;;;;1;20;;110.966936626139000
6005607;1;1;7;;;;;1;4;2;1;20;;106.775236762525000
6005607;1;2;2;;1;;;1;3;1;1;20;;106.775236762525000
6005610;1;1;1;1;;;;1;5;1;1;20;;117.891378004837000
6005610;1;2;1;1;;;;1;3;1;1;20;;117.891378004837000
6005611;1;1;3;;;1;;;;;1;20;;80.587145731579500
6005612;1;1;1;2;;;;1;3;2;1;20;;113.332478470302000
6005617;1;5;5;;;;;1;3;1;1;20;;118.655408365750000
6005620;1;1;8;;;;;;;;2;20;;92.989989691089100
6005624;1;1;8;;;;;;;;2;20;;74.901924721547100
6005627;1;3;5;;;;;1;3;1;1;20;;91.011831950785000
6005630;1;3;2;;2;;;1;4;1;1;20;;110.687960167990000
6005630;1;7;1;2;;;;1;3;1;1;20;;110.687960167990000
6005633;1;3;5;;;;;1;1;2;1;20;;112.611083286487000
6005638;1;1;1;1;;;;1;1;2;1;20;;130.115042492032000
6005640;1;2;5;;;;;1;1;2;2;20;;93.304734018321600
6005641;1;1;1;2;;;;1;1;1;2;20;;71.455818464506700
6005641;1;2;8;;;;;;;;2;20;;71.455818464506700
6005643;1;2;1;1;;;;1;1;1;1;20;;125.186492018965000
6005644;1;1;4;;;;2;1;;2;2;20;;91.209323005564100
6005646;1;1;8;;;;;;;;2;20;;88.914394779583300
6005647;1;1;8;;;;;;;;2;20;;88.914394779583300
6005648;1;1;1;2;;;;1;1;1;1;20;;82.070120008697000
6005651;1;1;8;;;;;;;;2;20;;120.191188133486000
6005652;1;1;8;;;;;;;;2;20;;93.304734018321600
6005652;1;2;4;;;;2;1;;2;2;20;;93.304734018321600
6005653;1;2;7;;;;;1;4;2;1;20;;130.115042492032000
6005660;1;1;1;2;;;;1;1;1;1;20;;79.605844772163600
6005661;1;2;4;;;;2;1;;1;1;20;;109.385228956651000
6005663;1;1;2;;2;;;1;3;1;1;20;;124.738465648924000
6005664;1;1;3;;;1;;;;;1;20;;125.231887605311000
6005664;1;2;3;;;1;;;;;1;20;;125.231887605311000
